Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Full Address,Latitude,Longitude,Killed,Injured,Total Casualties,Additional Notes
HO 203/15,3567 + 3562,18/07/1944,18/07/1944,Day,5: London,Leiwsham,England,Leiwsham England ,51.4611509,-0.0073177,22,152,174,Casualty figure for entire London
HO 203/15,3568 + 3562,18/07/1944,18/07/1944,Day,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,22,152,174,Casualty figure for entire London
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Kemsing,England,Kemsing England ,51.305953,0.228754,0,0,0,
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Larkfield (East Malling and Larkfield),England,Larkfield (East Malling and Larkfield) England ,51.2993906,0.4444341,0,0,0,
HO 203/15,3561 + 3562,18/07/1944,18/07/1944,Day,12: South Eastern,Leybourne,England,Leybourne England ,51.298006,0.422647,0,0,0,
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Woking,England,Woking England ,51.316774,-0.5600349,0,0,0,
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Brightling,England,Brightling England ,50.963928,0.399105,0,0,0,
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Etchingham,England,Etchingham England ,51.0090215,0.4389913,0,0,0,
HO 203/15,3561,18/07/1944,18/07/1944,Day,12: South Eastern,Woodmancote,England,Woodmancote England ,51.94449,-2.0437599,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,4: Eastern,North Weald (North Weald Bassett),England,North Weald (North Weald Bassett) England ,51.7146468,0.1631669,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,4: Eastern,Gipping,England,Gipping England ,52.229158,1.032437,0,0,0,
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Banstead,England,Banstead England ,51.3221909,-0.205046,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Barking,England,Barking England ,51.536563,0.075766,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Barnet,England,Barnet England ,51.6569225,-0.1949252,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Cheshunt,England,Cheshunt England ,51.7026405,-0.0343787,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,City of London,England,City of London England ,51.5123443,-0.0909852,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Enield,England,Enield England ,51.6522994,-0.0807119,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Fulham,England,Fulham England ,51.4773433,-0.2016817,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Hackney,England,Hackney England ,51.5436387,-0.0553621,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Lambeth,England,Lambeth England ,51.4935082,-0.1178424,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Merton,England,Merton England ,51.4097742,-0.2108084,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Poplar,England,Poplar England ,51.5123792,-0.0087975,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,St. Marylebone (Marylebone),England,St. Marylebone (Marylebone) England ,51.52273,-0.152321,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Southall,England,Southall England ,51.511073,-0.377232,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Southgate,England,Southgate England ,52.3555177,-1.1743197,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Southwark,England,Southwark England ,51.502781,-0.087738,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Stoke Newington,England,Stoke Newington England ,51.561175,-0.0834923,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Westminster,England,Westminster England ,51.4974948,-0.1356583,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3653,18/07/1944,19/07/1944,Night,5: London,Willesden,England,Willesden England ,51.5476301,-0.2369246,34,520,554,Casualty figure for entire London
HO 203/15,3562 + 3563,18/07/1944,19/07/1944,Night,6: Southern,"Kimble Wick, Aylesbury",England,"Kimble Wick, Aylesbury England ",51.763517,-0.840627,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Biddenden,England,Biddenden England ,51.115068,0.643338,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Brenchley,England,Brenchley England ,51.148442,0.396615,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Darenth,England,Darenth England ,51.4194914,0.2418587,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Folkestone,England,Folkestone England ,51.081397,1.169456,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Frittenden,England,Frittenden England ,51.1414344,0.5934427,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Goudhurst,England,Goudhurst England ,51.11306,0.457947,0,1,1,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Harrietsham,England,Harrietsham England ,51.2428529,0.677922,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Hawkhurst,England,Hawkhurst England ,51.046735,0.50947,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Hythe,England,Hythe England ,51.071739,1.081937,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Southfleet,England,Southfleet England ,51.415951,0.32011,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,"Stansted, Kent",England,"Stansted, Kent England ",51.33635,0.30768,0,1,1,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Westwell,England,Westwell England ,51.1916619,0.845953,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Wrotham,England,Wrotham England ,51.30777,0.308506,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Yalding,England,Yalding England ,51.22364,0.430255,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Dorking,England,Dorking England ,51.232202,-0.332378,0,5,5,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Wonersh,England,Wonersh England ,51.197208,-0.546024,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Ewhurst,England,Ewhurst England ,51.15424,-0.442166,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Rye,England,Rye England ,50.949708,0.73726,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Wadhurst,England,Wadhurst England ,51.061756,0.33802,0,0,0,
HO 203/15,3562,18/07/1944,19/07/1944,Night,12: South Eastern,Withyham,England,Withyham England ,51.101066,0.134318,0,0,0,
HO 203/15,3562,18/07/1944,18/07/1944,Day,12: South Eastern,Staplehurst,England,Staplehurst England ,51.162752,0.552848,0,0,0,
HO 203/15,3562,18/07/1944,18/07/1944,Day,12: South Eastern,Tunbridge Wells,England,Tunbridge Wells England ,51.132377,0.263695,0,1,1,
HO 203/15,3563,18/07/1944,19/07/1944,Night,6: Southern,Hythe End,England,Hythe End England ,51.444633,-0.544792,0,0,0,
HO 203/15,3563,18/07/1944,19/07/1944,Night,6: Southern,Ventnor,England,Ventnor England ,50.595484,-1.2061,0,0,0,
HO 203/15,3562,19/07/1944,19/07/1944,Day,4: Eastern,Dennington,England,Dennington England ,52.253926,1.3393709,0,0,0,
HO 203/15,3562,19/07/1944,19/07/1944,Day,4: Eastern,"Sandon, Chelmsford",England,"Sandon, Chelmsford England ",51.717874,0.525556,0,0,0,
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Banstead,England,Banstead England ,51.3221909,-0.205046,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Battersea,England,Battersea England ,51.4722007,-0.165547,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Camberwell,England,Camberwell England ,51.4740846,-0.0930137,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,City of London,England,City of London England ,51.5123443,-0.0909852,13,227,240,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,East Ham,England,East Ham England ,51.5333972,0.0499114,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Hackney,England,Hackney England ,51.5436387,-0.0553621,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Stepney,England,Stepney England ,51.5222254,-0.0491574,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Surbiton,England,Surbiton England ,51.39401,-0.302662,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Tottenham,England,Tottenham England ,51.6055748,-0.0681665,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Uxbridge,England,Uxbridge England ,51.5485,-0.479611,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,"Wanstead + Woodford, London",England,"Wanstead + Woodford, London England ",51.6041751,0.0325025,39,632,671,Casualty figure for entire London
HO 203/15,3563 + 3564,19/07/1944,19/07/1944,Day,5: London,Wimbledon,England,Wimbledon England ,51.4183389,-0.2206288,39,632,671,Casualty figure for entire London
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Aldington,England,Aldington England ,51.092058,0.944174,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Ashford,England,Ashford England ,51.1451007,0.8739631,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Biddenden,England,Biddenden England ,51.115068,0.643338,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Charing,England,Charing England ,51.211095,0.794606,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,West Farleigh,England,West Farleigh England ,51.246922,0.4529091,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Hadlow,England,Hadlow England ,51.223215,0.33516,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Harrietsham,England,Harrietsham England ,51.2428529,0.677922,0,1,1,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,High Halden,England,High Halden England ,51.103651,0.705528,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,"Ivychurch, Romney Marsh",England,"Ivychurch, Romney Marsh England ",51.012775,0.8884511,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Lenham,England,Lenham England ,51.239256,0.720655,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Marden,England,Marden England ,51.173613,0.490709,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,"Newington, Kent",England,"Newington, Kent England ",51.096836,1.117057,0,2,2,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Northfleet,England,Northfleet England ,51.441072,0.33694,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Rolvenden,England,Rolvenden England ,51.051048,0.630622,2,2,4,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,New Romney,England,New Romney England ,50.985117,0.939473,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,"Seal, Sevenoaks",England,"Seal, Sevenoaks England ",51.2681746,0.2389479,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Stalisfield,England,Stalisfield England ,51.241137,0.799284,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Staplehurst,England,Staplehurst England ,51.162752,0.552848,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Stone-cum-Ebony,England,Stone-cum-Ebony England ,51.0151476,0.7490574,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Tenterden,England,Tenterden England ,51.069358,0.689122,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Wittersham,England,Wittersham England ,51.01105,0.7032969,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Yalding,England,Yalding England ,51.22364,0.430255,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Beckley,England,Beckley England ,50.9860577,0.6394698,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Bexhill,England,Bexhill England ,50.8499062,0.4662071,0,4,4,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Hastings,England,Hastings England ,50.854259,0.573453,0,19,19,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,"Mayfield, Crowborough",England,"Mayfield, Crowborough England ",51.060853,0.165894,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Salehurst,England,Salehurst England ,50.9919749,0.490694,0,3,3,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Warnham,England,Warnham England ,51.090843,-0.34712,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Warbleton,England,Warbleton England ,50.9408146,0.2882035,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Brockham,England,Brockham England ,51.232796,-0.288465,0,0,0,
HO 203/15,3563,19/07/1944,19/07/1944,Day,12: South Eastern,Ockley,England,Ockley England ,51.1465149,-0.3625906,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,4: Eastern,Epping,England,Epping England ,51.700328,0.108655,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,4: Eastern,Ingatestone,England,Ingatestone England ,51.673794,0.3899059,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,4: Eastern,Stow Maries,England,Stow Maries England ,51.66528,0.6471249,0,0,0,
HO 203/15,3564 + 3565,19/07/1944,20/07/1944,Night,5: London,Chigwell,England,Chigwell England ,51.626281,0.080647,0,1,1,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Chingford,England,Chingford England ,51.6320667,0.0073627,0,6,6,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Ealing,England,Ealing England ,51.5132537,-0.3043136,1,45,46,
HO 203/15,3564 + 3565,19/07/1944,20/07/1944,Night,5: London,"Edmonton, London",England,"Edmonton, London England ",51.6241533,-0.0603899,2,3,5,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Enfield,England,Enfield England ,51.6522994,-0.0807119,0,12,12,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Feltham,England,Feltham England ,51.444148,-0.410772,0,24,24,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Hammersmith,England,Hammersmith England ,51.491187,-0.223731,1,6,7,"""1 trapped"""
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Orpington,England,Orpington England ,51.374843,0.094214,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Poplar,England,Poplar England ,51.5123792,-0.0087975,0,10,10,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Waltham Abbey (Waltham Holy Cross),England,Waltham Abbey (Waltham Holy Cross) England ,51.685034,0.002723,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,1,14,15,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,2,30,34,
HO 203/15,3564,19/07/1944,20/07/1944,Night,5: London,Woolwich,England,Woolwich England ,51.4894752,0.0675883,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,6: Southern,East Stratton,England,East Stratton England ,51.15677,-1.22364,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Bethersden,England,Bethersden England ,51.129299,0.754022,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Boughton Malherbe,England,Boughton Malherbe England ,51.2118759,0.68971,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Cranbrook,England,Cranbrook England ,51.095582,0.537639,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Cobham,England,Cobham England ,51.328783,-0.410856,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Goudhurst,England,Goudhurst England ,51.11306,0.457947,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,"Ivychurch, Romney Marsh",England,"Ivychurch, Romney Marsh England ",51.012775,0.8884511,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Kenardington,England,Kenardington England ,51.059452,0.811741,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Lamberhurst,England,Lamberhurst England ,51.1001855,0.3919487,0,0,0,
HO 203/15,3564 + 3565,19/07/1944,20/07/1944,Night,12: South Eastern,Ryarsh,England,Ryarsh England ,51.3135303,0.3944864,0,1,1,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Smarden,England,Smarden England ,51.149254,0.686871,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Sutton Valence,England,Sutton Valence England ,51.213267,0.595379,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Forest Row,England,Forest Row England ,51.097391,0.033222,0,0,0,
HO 203/15,3564 + 3565,19/07/1944,20/07/1944,Night,12: South Eastern,Frant,England,Frant England ,51.0961209,0.2705081,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Northiam,England,Northiam England ,50.994596,0.599765,0,0,0,
HO 203/15,3564,19/07/1944,20/07/1944,Night,12: South Eastern,Rye,England,Rye England ,50.949708,0.73726,0,0,0,
HO 203/15,3564 + 3565,19/07/1944,20/07/1944,Night,12: South Eastern,"Broom Hill, Kent",England,"Broom Hill, Kent England ",51.1473064,0.240625,0,0,0,Location originally given as St Thomas the Apostle
HO 203/15,3564,19/07/1944,19/07/1944,Day,12: South Eastern,Cranbrook,England,Cranbrook England ,51.095582,0.537639,0,1,1,
HO 203/15,3565,19/07/1944,20/07/1944,Night,4: Eastern,Felixstowe,England,Felixstowe England ,51.961726,1.351255,0,0,0,
HO 203/15,3565,19/07/1944,20/07/1944,Night,12: South Eastern,Ticehurst,England,Ticehurst England ,51.04619,0.409067,0,1,1,
HO 203/15,3565,19/07/1944,20/07/1944,Night,12: South Eastern,Brede,England,Brede England ,50.936319,0.5972499,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,4: Eastern,Rainham,England,Rainham England ,51.517732,0.194831,0,1,1,
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Acton,England,Acton England ,51.508372,-0.27444,18,213,231,"Total casualties for London, ""2 missing"""
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Greenwich,England,Greenwich England ,51.4933675,0.0098214,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Hendon,England,Hendon England ,51.5860901,-0.2307061,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Poplar,England,Poplar England ,51.5123792,-0.0087975,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,St. Pancras (St. Pancras International),England,St. Pancras (St. Pancras International) England ,51.531427,-0.126133,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,5: London,Woolwich,England,Woolwich England ,51.4894752,0.0675883,18,213,231,Total casualties for London
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Boughton Malherbe,England,Boughton Malherbe England ,51.2118759,0.68971,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Boxley,England,Boxley England ,51.302246,0.5430699,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,"Egerton, Ashford",England,"Egerton, Ashford England ",51.1941101,0.7279638,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Hothfield,England,Hothfield England ,51.1701912,0.8175726,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Hunton,England,Hunton England ,51.2167241,0.4588111,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,"Ivychurch, Romney Marsh",England,"Ivychurch, Romney Marsh England ",51.012775,0.8884511,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Lamberhurst,England,Lamberhurst England ,51.1001855,0.3919487,0,3,3,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Nettleshead,England,Nettleshead England ,51.2473669,0.4136258,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Staplehurst,England,Staplehurst England ,51.162752,0.552848,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Tonbridge,England,Tonbridge England ,51.195043,0.27568,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Trottiscliffe,England,Trottiscliffe England ,51.3172381,0.351548,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Battle,England,Battle England ,50.917405,0.483679,0,2,2,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Burwash,England,Burwash England ,50.998835,0.388428,0,13,13,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Forest Row,England,Forest Row England ,51.097391,0.033222,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Hastings,England,Hastings England ,50.854259,0.573453,1,0,1,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Icklesham,England,Icklesham England ,50.9174414,0.6716584,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Salehurst,England,Salehurst England ,50.9919749,0.490694,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Warningcamp,England,Warningcamp England ,50.855182,-0.532387,0,0,0,
HO 203/15,3565,20/07/1944,20/07/1944,Day,12: South Eastern,Holmwood,England,Holmwood England ,51.1919116,-0.3236264,0,0,0,
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Banstead,England,Banstead England ,51.3221909,-0.205046,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Barking,England,Barking England ,51.536563,0.075766,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Battersea,England,Battersea England ,51.4722007,-0.165547,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Camberwell,England,Camberwell England ,51.4740846,-0.0930137,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Greenwich,England,Greenwich England ,51.4933675,0.0098214,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Harrow,England,Harrow England ,51.580559,-0.341995,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Hammersmith,England,Hammersmith England ,51.491187,-0.223731,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Kingston,England,Kingston England ,51.41233,-0.300689,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Lambeth,England,Lambeth England ,51.4935082,-0.1178424,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Merton,England,Merton England ,51.4097742,-0.2108084,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Poplar,England,Poplar England ,51.5123792,-0.0087975,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Sutton,England,Sutton England ,51.3614279,-0.193961,32,219,292,Casualty figure for entire London
HO 203/15,3566 +3567,20/07/1944,21/07/1944,Night,5: London,Sidcup,England,Sidcup England ,51.4264863,0.1009392,32,219,292,Casualty figure for entire London
